"hfpxzc href","qBF1Pd","MW4etd","UY7F9","W4Efsd","W4Efsd 2","doJOZc","W4Efsd 3","W4Efsd 4","W4Efsd 5","W4Efsd 6","FQ2IWe src","Jn12ke src","ah5Ghc","ah5Ghc 2","ah5Ghc 3","W4Efsd 7","UsdlK","lcr4fd href","Cw1rxd","R8c4Qb","Cw1rxd 2","R8c4Qb 2"
"https://www.google.com/maps/place/Ol+Njorowa+Gorge/data=!4m7!3m6!1s0x182936ec55555555:0xe9428c5cc16e4460!8m2!3d-0.8946584!4d36.3200984!16s%2Fg%2F11txv1nnrz!19sChIJVVVVVew2KRgRYERuwVyMQuk?authuser=0&hl=en&rclk=1","Ol Njorowa Gorge","4.0","(24)","Tourist attraction","·","","484C+42Q","","","","https://lh3.googleusercontent.com/gps-cs-s/AHVAweobPEu61GQSXyfy3EqRt9cvW5q5Ua60ZD9HOwBu_b1C3Ip8cOog8hA6RRsaa-32qkzHwY_fe--SSUeqo3wvtYrzRMthGtkn2BuobivwuQIwuDScmVv6KF_5Um57DfuumdmZJ2WRvg=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Great experience.Its like being in a movie""","","","","","","","","",""
"https://www.google.com/maps/place/Gatura+Greens+Tea+Farm+Tour/data=!4m7!3m6!1s0x1828c93e557ee42d:0x193f447f0b1be9f!8m2!3d-0.8801634!4d36.8739967!16s%2Fg%2F11k8g3lvph!19sChIJLeR-VT7JKBgRn76x8Ef0kwE?authuser=0&hl=en&rclk=1","Gatura Greens Tea Farm Tour","4.8","(243)","Farm","·","","·","Thika - Gatura Road 1.5kms from Chomo Market","","","https://lh3.googleusercontent.com/gps-cs-s/AHVAweqOg6BzLJ5hVylXh4zi2y_YN9sVz7V_ETscnHnMgDy_l6AgHHyEeX5tvo_o9cMbb2490CTivOybgIjFlcWiuznPKRLPcRYLlFR-5JOC8GPj0NrPBp3e2jiV-pikZKu_q7-A7f4=w138-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""It was very","interesting",", interactive and immersive.""","","","","","","",""
"https://www.google.com/maps/place/City+Park/data=!4m7!3m6!1s0x182f16e0a361a209:0x9e36784a50f9d8a!8m2!3d-1.2631889!4d36.8292105!16s%2Fg%2F11c1v__dsz!19sChIJCaJho-AWLxgRip0PpYRn4wk?authuser=0&hl=en&rclk=1","City Park","4.2","(1,901)","Park","·","","Wooded paths, flowers & monkey feeding","","Open 24 hours","","https://lh3.googleusercontent.com/gps-cs-s/AHVAweop_-QDS90ZyS0KoqtyD3mStUneZt-QRAcZ5xXDKhet5r_S05rCkOmqYMnEECAgGIasahrMHbhCW6jnlnOKJiydpUoWniP1WgeycH_xxHhrRRf2coumDeNcmrVeE-qV7q28xYhq6g=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""You can also come for an experience with the vervet monkey's.""","","","","","","","","",""
"https://www.google.com/maps/place/Samburu+National+Reserve/data=!4m7!3m6!1s0x17888d933c6f7369:0xa2e2dc34ae133bde!8m2!3d0.6110771!4d37.5375057!16zL20vMDN6eTV5!19sChIJaXNvPJONiBcR3jsTrjTc4qI?authuser=0&hl=en&rclk=1","Samburu National Reserve","4.6","(819)","National reserve","·","","Conservation area teeming with wildlife","","","","https://lh3.googleusercontent.com/gps-cs-s/AHVAwernUvqE-3jbomEQKbyJxoXt2r6Eqhk2skGs9xHeav4e9Ejn667nQ4_CX0IDvUX08j7226WfFM8wPZ4XM4EYn87llKX547JjdvDHVyqPEog0uFjf67AGLhQCLfl9Yv8EtiQOAAdBOQ=w137-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""You engage with community as much as you engage with the animals""","","","","","","","","",""
"https://www.google.com/maps/place/Go+To+Mount+Kenya+climbing/data=!4m7!3m6!1s0x182f10d6c4f0f09d:0xfa7f5bd71b577e94!8m2!3d-1.2645559!4d36.7979522!16s%2Fg%2F1tfdhb43!19sChIJnfDwxNYQLxgRlH5XG9dbf_o?authuser=0&hl=en&rclk=1","Go To Mount Kenya climbing","5.0","(30)","Travel agency","·","","204 Sports Rd","","","","https://lh3.googleusercontent.com/gps-cs-s/AHVAweqwb9QtzlOCZrqT34jDIqLy0Oi7fSs4qRtE0BcFyXXVdj4qmIJOWx79-zsnkGUObFLeVEuULZpi3D5Xh1Vt7sgEvuPIPNR7SxnpGhJ286CtJJBeCg-XRjtS0jGTpvk_Butpt0mj=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""We had an amazing time climbing Mount Kenya in February.""","","","","","","","","",""
"https://www.google.com/maps/place/Out+Door+Pursuits+Kenya+%28Endurance+Fun+Club%29/data=!4m7!3m6!1s0x182f0cd93becb39b:0xd2ba14167375e82b!8m2!3d-1.3734936!4d36.9389367!16s%2Fg%2F11gfhght9v!19sChIJm7PsO9kMLxgRK-h1cxYUutI?authuser=0&hl=en&rclk=1","Out Door Pursuits Kenya (Endurance Fun Club)","4.5","(11)","Fitness center","·","","·","JWGQ+JH3","Closed","· Opens 6 AM Thu","https://lh3.googleusercontent.com/gps-cs-s/AHVAweqVnVmFi6Ge_cSL5N1KWBlB_mmh8ipYR3fE5Mj7jTvOZS505rxBaDXUyq9ceQ3Bl_pRZ55Pkqtdf1LP5PeLzrFFqAepcxPWJkpzjmdg1eC_Uv3O4W5Fc9oyF7_IJX8v7_ABX6XF=w122-h92-k-no","","","","","","","","","","",""
"https://www.google.com/maps/place/Maasai+Market/data=!4m7!3m6!1s0x182f10d4b6ae74d5:0x3cfc157daed45092!8m2!3d-1.2886351!4d36.8203733!16s%2Fg%2F1tdrbftr!19sChIJ1XSuttQQLxgRklDUrn0V_Dw?authuser=0&hl=en&rclk=1","Maasai Market","4.3","(8,168)","Tourist attraction","·","","·","Supreme Court","Closed","· Opens 9 AM Thu","https://lh3.googleusercontent.com/gps-cs-s/AHVAweof2pQCdpIBva3NzjtI0xLM2tsIcPgjIOGrruqG2hNgqjz-TPxDSxCJKisw8c4UEH9jteMX1KEvyWTtCnBnmVpT8-RI5W0yB96DcDDyZl1Dz1dOHzApiwdZXTBigC1NhRMegnw=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""A Africa Puzzle Box for 500 Ksh, a small stone plate for 200 Ksh.""","","","Outdoor bazaar with bright handicrafts","","","","","",""
"https://www.google.com/maps/place/Paintball+Fury+-+Kenya/data=!4m7!3m6!1s0x182f1b6618451f49:0xd3212725fd940ca7!8m2!3d-1.3278639!4d36.7135489!16s%2Fg%2F1tdhpprd!19sChIJSR9FGGYbLxgRpwyU_SUnIdM?authuser=0&hl=en&rclk=1","Paintball Fury - Kenya","4.4","(347)","Paintball center","·","","·","The Waterfront","Closed","· Opens 9 AM Thu","https://lh3.googleusercontent.com/gps-cs-s/AHVAweqOupddR56OSsh9IlWunF0fNaF24PtbVomYkOT6-YcdOYSRtFEkkCUc2EIaw2yez9fg3d9UhZiNawE4_73Mcuaxm2kk9C1XrABHcAvD64qNKnm1xoT5rDPICPYgrUeRIEq2_V52=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Equipment was in good condition and the atmosphere was","fun","and exciting.""","","","","","","",""
"https://www.google.com/maps/place/Village+Bowl/data=!4m7!3m6!1s0x182f1785d527e033:0x1bcfa5733936d9fe!8m2!3d-1.229809!4d36.8043655!16s%2Fg%2F11gvz8lxb6!19sChIJM-An1YUXLxgR_tk2OXOlzxs?authuser=0&hl=en&rclk=1","Village Bowl","4.6","(1,169)","Bowling alley","·","","·","Limuru Rd","Open","· Closes 10 PM","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Lots of","fun",", well maintained, fair prices""","","","","","","",""
"https://www.google.com/maps/place/EXTREME+HIKING+%26+TREKKING+FACILITATOR+KENYA/data=!4m7!3m6!1s0x182f3fef8dc4b9cb:0x48830e3a1d89bd1e!8m2!3d-1.1871807!4d36.8941788!16s%2Fg%2F11n0yq_n4s!19sChIJy7nEje8_LxgRHr2JHToOg0g?authuser=0&hl=en&rclk=1","EXTREME HIKING & TREKKING FACILITATOR KENYA","4.9","(11)","Outdoor activity organiser","·","","Greenvale Hotel, 4th floor Kamiti Rd","","Closed","· Opens 5 AM Thu","","","Onsite services","Online appointments","","","","","","","",""
"https://www.google.com/maps/place/Maasai+Mara+National+Reserve/data=!4m7!3m6!1s0x182ce8a64a31fdb1:0x296a9587e0c3c410!8m2!3d-1.4821324!4d35.1299896!16s%2Fg%2F11fz7rpkyr!19sChIJsf0xSqboLBgREMTD4IeVaik?authuser=0&hl=en&rclk=1","Maasai Mara National Reserve","4.7","(3,383)","National reserve","·","","Well-known grassland for safaris","","","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Worth for family outings with lot of","fun activities","for kids.""","","","","","","",""
"https://www.google.com/maps/place/Two+Rivers+Mall/data=!4m7!3m6!1s0x182f3d454886e4ab:0xc48e63a813496999!8m2!3d-1.2118098!4d36.7956872!16s%2Fg%2F11b6p30wzl!19sChIJq-SGSEU9LxgRmWlJE6hjjsQ?authuser=0&hl=en&rclk=1","Two Rivers Mall","4.6","(26,742)","Shopping mall","·","","·","Limuru Rd","Closed","· Opens 9 AM Thu","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""The live entertainment was amazing, the","fun","rides and VR, she loved.""","Large, modern option for 1-stop shopping","","","","","",""
"https://www.google.com/maps/place/Cruzeiro+Safaris+Kenya/data=!4m7!3m6!1s0x182f13efc6fae3ed:0x714f8e5e179b3ad5!8m2!3d-1.2875205!4d36.8809447!16s%2Fg%2F1td5bwx9!19sChIJ7eP6xu8TLxgR1TqbF16OT3E?authuser=0&hl=en&rclk=1","Cruzeiro Safaris Kenya","4.8","(12)","Tour operator","·","","Mumias S Rd","","Open 24 hours","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Guides/drivers were great and the open top car is a must for the park 💯""","","","","","","","","",""
"https://www.google.com/maps/place/Village+Bowl/data=!4m7!3m6!1s0x182f1785d527e033:0x1bcfa5733936d9fe!8m2!3d-1.229809!4d36.8043655!16s%2Fg%2F11gvz8lxb6!19sChIJM-An1YUXLxgR_tk2OXOlzxs?authuser=0&hl=en&rclk=1","Village Bowl","4.6","(1,169)","Bowling alley","·","","·","Limuru Rd","Open","· Closes 10 PM","https://lh3.googleusercontent.com/gps-cs-s/AHVAweqinpP7kOJ7rkYYoD0iZWUVmbPVBXf42CXP7fcb-880nkVV9jy0qX85KjdO0XavRk6d515GjDsPFbTLrUItaTkLOTQ0pzBtGO6XfoXelRrcLhOJuccH7vts8Tnhpu-NS1QEGQSCsA=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Lots of","fun",", well maintained, fair prices""","","","","","","",""
"https://www.google.com/maps/place/EXTREME+HIKING+%26+TREKKING+FACILITATOR+KENYA/data=!4m7!3m6!1s0x182f3fef8dc4b9cb:0x48830e3a1d89bd1e!8m2!3d-1.1871807!4d36.8941788!16s%2Fg%2F11n0yq_n4s!19sChIJy7nEje8_LxgRHr2JHToOg0g?authuser=0&hl=en&rclk=1","EXTREME HIKING & TREKKING FACILITATOR KENYA","4.9","(11)","Outdoor activity organiser","·","","Greenvale Hotel, 4th floor Kamiti Rd","","Closed","· Opens 5 AM Thu","https://lh3.googleusercontent.com/gps-cs-s/AHVAweoa1axJU5OiBCQpCfgsH1PUfHZbFox3x7LeMARFd9Mh6fMZQbqUB-RXPEl4_PTjWZv7iytIPrLrvpYgNiAUyrCenMMQ6LjpXHYZJy4CGiDg5iwGoHVWwueW5FkakOG98Mjb-R0=w80-h106-k-no","","Onsite services","Online appointments","","","","","","","",""
"https://www.google.com/maps/place/Maasai+Mara+National+Reserve/data=!4m7!3m6!1s0x182ce8a64a31fdb1:0x296a9587e0c3c410!8m2!3d-1.4821324!4d35.1299896!16s%2Fg%2F11fz7rpkyr!19sChIJsf0xSqboLBgREMTD4IeVaik?authuser=0&hl=en&rclk=1","Maasai Mara National Reserve","4.7","(3,383)","National reserve","·","","Well-known grassland for safaris","","","","https://lh3.googleusercontent.com/gps-cs-s/AHVAweqKFWEPCfw99Jraixgl_vT_7kJ-8kB9qsLN1lOyd5sRf846ycwz2ewQD7-Q7XgeXV0FaWdwmMUMW2pQ5oGOLgkgL2Tm7Wt0oQ0BnSzOXCq5MW6v8TthLfTsL-Wr0szFTISoaiwr=w138-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Worth for family outings with lot of","fun activities","for kids.""","","","","","","",""
"https://www.google.com/maps/place/Two+Rivers+Mall/data=!4m7!3m6!1s0x182f3d454886e4ab:0xc48e63a813496999!8m2!3d-1.2118098!4d36.7956872!16s%2Fg%2F11b6p30wzl!19sChIJq-SGSEU9LxgRmWlJE6hjjsQ?authuser=0&hl=en&rclk=1","Two Rivers Mall","4.6","(26,742)","Shopping mall","·","","·","Limuru Rd","Closed","· Opens 9 AM Thu","https://lh3.googleusercontent.com/gps-cs-s/AHVAweqo2hXnk21cuUkWXxIkXjiD6AeypBKVLrcSFgVUPgMAFKcDWK74fV5GhpoT0UXt9lIFR2aQ5ofc7Af7Q6JIo7YkwpgD81bGYCsmrBhgNWwEeRK2eSncgg6-N6DB53NjGjksoUNj=w88-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""The live entertainment was amazing, the","fun","rides and VR, she loved.""","Large, modern option for 1-stop shopping","","","","","",""
"https://www.google.com/maps/place/Cruzeiro+Safaris+Kenya/data=!4m7!3m6!1s0x182f13efc6fae3ed:0x714f8e5e179b3ad5!8m2!3d-1.2875205!4d36.8809447!16s%2Fg%2F1td5bwx9!19sChIJ7eP6xu8TLxgR1TqbF16OT3E?authuser=0&hl=en&rclk=1","Cruzeiro Safaris Kenya","4.8","(12)","Tour operator","·","","Mumias S Rd","","Open 24 hours","","https://lh3.googleusercontent.com/gps-cs-s/AHVAweqTPnwfFjsRedmsW4ipgUXaL2lJYFOnYFHhgvJ-k3Somt3t0BmqmDhphu-4FjhRBZoL3REnefQDjvgCjNbKqJVh5P-KpLbQYXp3RM8G_tP_UwP6VXqXcjIPSyjRkg8JBauCxm7M-w=w138-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Guides/drivers were great and the open top car is a must for the park 💯""","","","","","","","","",""
"https://www.google.com/maps/place/Kiambethu+Tea+Farm/data=!4m7!3m6!1s0x182f266e35cc643f:0x10110fb2581f91a3!8m2!3d-1.116977!4d36.6847042!16s%2Fg%2F1yf_9rcmm!19sChIJP2TMNW4mLxgRo5EfWLIPERA?authuser=0&hl=en&rclk=1","Kiambethu Tea Farm","4.7","(572)","Tourist attraction","·","","·","Girls School Road","Closed","· Opens 11 AM Thu","https://lh3.googleusercontent.com/gps-cs-s/AHVAweopmWqlc_jfsrgAjTDdJ6Ln5c5mG47GvSXLjOO9UD9-aJ2wtiAT2nIdUSqNPuguhiGusNiG7N6EtzZ4hV1R4WJjglbyscDoma5YVmQHvYamtMNtlI_tXEsfDH8dXj3KTaVJ0i2JgQ=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""I learned so much it was the most wonderful way to spend our Public holiday.""","","","Tours of a tea plantation, plus dining","","","","","",""
"https://www.google.com/maps/place/Unique+Preen+Safaris/data=!4m7!3m6!1s0x182f1f8a3b0633e5:0x34a0a24d6dde63d9!8m2!3d-1.2672704!4d36.6310284!16s%2Fg%2F11t2vp9w8v!19sChIJ5TMGO4ofLxgR2WPebU2ioDQ?authuser=0&hl=en&rclk=1","Unique Preen Safaris","4.9","(90)","Tour operator","·","","·","Muguku Business Centre, Wing A,Kikuyu, Nairobi, Kenya","Closed","· Opens 8 AM Thu","https://lh3.googleusercontent.com/gps-cs-s/AHVAweqJ1vWgGW9_TjdZ4o_hCLmW5gcXfcKpPFmym_h6KWsy7HxB4gj_fIhBEYJUjKLpq7i6rz6zDG4Xik1Pdk3RHdauVsrXldEbWkJa4K3mjlik0d1KJuLNchE1dNLXtoWF67Vf5B0r=w138-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""There's something for everyone at Unique Preen 😊""","","","","","","","","",""
"https://www.google.com/maps/place/Mufasa+Tours+and+Travels/data=!4m7!3m6!1s0x182f11a7e7267e57:0xc185c463c4d90b78!8m2!3d-1.2227006!4d36.8812661!16s%2Fg%2F11fl76hd23!19sChIJV34m56cRLxgReAvZxGPEhcE?authuser=0&hl=en&rclk=1","Mufasa Tours and Travels","4.9","(389)","Tour operator","·","","·","Ruaraka Housing Estate, USIU Rd","Closed","· Opens 8 AM Thu","https://lh3.googleusercontent.com/gps-cs-s/AHVAwer2OdGhUoYpO7Wv_WLOl3eO1R6F5AQNai964QKYd_ddHaVwAumo25Bk3rlZhw691hVr4Prt4-pMVuckQaC-yjQ0EEKTJrfNqLBEWNBhvx8BMIZIDgJnO2rpx3cqn5NvcGD-aX6d=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""We also booked the balloon safari which was ann experience of a lifetime.""","","","","","","","","",""
"https://www.google.com/maps/place/Mzuzi+Park/data=!4m7!3m6!1s0x182f3d820ecbcd5d:0x3c749c76896fe1a5!8m2!3d-1.2024301!4d36.8432476!16s%2Fg%2F11gyyx2tgx!19sChIJXc3LDoI9LxgRpeFviXacdDw?authuser=0&hl=en&rclk=1","Mzuzi Park","4.4","(330)","Park","·","","·","Thindigwa Highway Rd","Open","· Closes 10 PM","https://lh3.googleusercontent.com/gps-cs-s/AHVAweq_1c4Kzx4ycuJpH8Yh61oT3hYJI0p7eYYRyUlIe2b_d110VNH6_MuzbMVfzLsrD3HY0P4Ig0NBGqnjb97naiHcrxNDMzXOLIXZ2vNyUnxxAcwysywa4bTRl45hqrKyO_boLs_I=w124-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Basketball court, you can play till 10pm.""","","","","","","","","",""
"https://www.google.com/maps/place/lake+Oloiden+Flamingo+Camp/data=!4m7!3m6!1s0x18294712e6229b1f:0xebb0a3e4b1ef59e8!8m2!3d-0.8147462!4d36.2621871!16s%2Fg%2F11lg0nmsjk!19sChIJH5si5hJHKRgR6FnvseSjsOs?authuser=0&hl=en&rclk=1","lake Oloiden Flamingo Camp","4.7","(300)","Campground","·","","·","Moi S Lake Rd","","","https://lh3.googleusercontent.com/gps-cs-s/AHVAwerW4zg0vAjlPBsNUSpxSe25hrOh3bVcxfhRMawICPaUxpBFAJQGsSyg8rd38SnYe18DED81qvJhrB4VOMUfnHxWwc36vVa4X8N34nLrktIrxBBl8s2hz72Z-EAVjIADJopiQgYg=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""We also went for boat riding, it was really","fun","and affordable.""","","","","","","",""
"https://www.google.com/maps/place/Gravity+Amusement+Park/data=!4m7!3m6!1s0x182f6b90712c56bd:0x9f9da900f1c461bb!8m2!3d-1.228824!4d36.9896057!16s%2Fg%2F11qnt2b3g1!19sChIJvVYscZBrLxgRu2HE8QCpnZ8?authuser=0&hl=en&rclk=1","Gravity Amusement Park","4.3","(539)","Amusement park","·","","·","E. Bypass","Closed","· Opens 9 AM Thu","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Kids","enjoyed the merry-go-round and castle.""","·","+254 110 082603","https://fansnub.com/","","Website","","Directions"
"https://www.google.com/maps/place/LASERLAND/data=!4m7!3m6!1s0x182f1bd8d3e28395:0x6ca577e6212057b6!8m2!3d-1.3410186!4d36.7521191!16s%2Fg%2F11nnv9jlsd!19sChIJlYPi09gbLxgRtlcgIeZ3pWw?authuser=0&hl=en&rclk=1","LASERLAND","4.6","(157)","Amusement center","·","","Closed","· Opens 10 AM Thu","·","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""A fun filled facility with exciting","games","and friendliest staff!!!""","","+254 111 607545","","","Directions","",""
"https://www.google.com/maps/place/The+Hub+Park/data=!4m7!3m6!1s0x2202d65c8c6a1dd:0x2531ce62f8ef73c5!8m2!3d-1.3198739!4d36.7040752!16s%2Fg%2F11w9057ryy!19sChIJ3aHGyGUtIAIRxXPv-GLOMSU?authuser=0&hl=en&rclk=1","The Hub Park","4.8","(921)","Amusement center","·","","·","The hub, Dagoretti Rd","Closed","· Opens 10 AM Thu","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Trampolines, zip line, rock climbing, obstacle course.""","","","·","+254 719 704259","http://thehubpark.com/","","Website","","Directions"
"https://www.google.com/maps/place/Space+Indoor+playground+by+FamilyGate/data=!4m7!3m6!1s0x182f11c2011b015f:0x17a1e5f9d91320a6!8m2!3d-1.2981026!4d36.7954177!16s%2Fg%2F11ks12qyf9!19sChIJXwEbAcIRLxgRpiAT2fnloRc?authuser=0&hl=en&rclk=1","Space Indoor playground by FamilyGate","4.0","(92)","Indoor playground","·","","Closed","· Opens 9 AM Thu","Kindaruma Rd","·","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""New, very clean and safe and affordable play area for","kids",".""","·","+254 790 953213","","","Directions","",""
"https://www.google.com/maps/place/Bounce+and+Play/data=!4m7!3m6!1s0x182f17ebad659097:0x1a5406d86cf47209!8m2!3d-1.2707119!4d36.8129802!16s%2Fg%2F11v3zpn2j9!19sChIJl5BlresXLxgRCXL0bNgGVBo?authuser=0&hl=en&rclk=1","Bounce and Play","4.9","(648)","Children's amusement center","·","","Closed","· Opens 10 AM Thu","BroadWalk Mall, 2nd Floor Ojijo Rd","·","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""The sheer variety of","activities","kept everyone engaged and entertained.""","·","+254 757 999997","","","Directions","",""
"https://www.google.com/maps/place/Playland+Amusement+Park/data=!4m7!3m6!1s0x182f11c92f125a51:0x5efee92f3966d708!8m2!3d-1.3237716!4d36.8440371!16s%2Fg%2F11h56w3hj9!19sChIJUVoSL8kRLxgRCNdmOS_p_l4?authuser=0&hl=en&rclk=1","Playland Amusement Park","4.3","(451)","Amusement park","·","","·","Nextgen mall, Mombasa Road","Closed","· Opens 10 AM Thu","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Virtual","games",", slides, trampolines and quick snacks 🍩  on offer...""","·","+254 736 549284","http://www.playland.co.ke/","","Website","","Directions"
"https://www.google.com/maps/place/NinjaZone+Indoor+playground+by+FamilyGate/data=!4m7!3m6!1s0x182f17000f496db5:0x7191ce6271be5b2c!8m2!3d-1.2183727!4d36.8356052!16s%2Fg%2F11xf2237k9!19sChIJtW1JDwAXLxgRLFu-cWLOkXE?authuser=0&hl=en&rclk=1","NinjaZone Indoor playground by FamilyGate","4.6","(26)","Indoor playground","·","","·","QRJP+J5J","Closed","· Opens 9 AM Thu","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Lots of fun","games","for the","·","+254 796 574742","https://familygate.club/","","Website","","Directions"
"https://www.google.com/maps/place/Under+The+Sea/data=!4m7!3m6!1s0x182f1712a16dcd69:0x1ddd3e8aab0f7a68!8m2!3d-1.2305786!4d36.8042971!16s%2Fg%2F11fj3fk1j6!19sChIJac1toRIXLxgRaHoPq4o-3R0?authuser=0&hl=en&rclk=1","Under The Sea","4.1","(167)","Indoor playground","·","","·","Limuru Rd","Closed","· Opens 9 AM Thu","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Has a variety of","games","and very affordable.""","·","+254 20 7122477","http://www.villagemarket-kenya.com/","","Website","","Directions"
"https://www.google.com/maps/place/Magic+Planet/data=!4m7!3m6!1s0x182f3d44d1c1b8af:0xefa229db75ebd5b9!8m2!3d-1.2099065!4d36.7960181!16s%2Fg%2F11hcqbt2w8!19sChIJr7jB0UQ9LxgRudXrddspou8?authuser=0&hl=en&rclk=1","Magic Planet","4.5","(181)","Amusement center","·","","Closed","· Opens 9 AM Thu","level -2, Two Rivers Mall","·","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Indoor","and outdoor","·","+254 707 603091","","","Directions","",""
"https://www.google.com/maps/place/THE+JUNGLE+Sarit+Centre/data=!4m7!3m6!1s0x182f173b4178ad01:0x3513aac933467782!8m2!3d-1.261176!4d36.8022989!16s%2Fg%2F11qg4kvwgt!19sChIJAa14QTsXLxgRgndGM8mqEzU?authuser=0&hl=en&rclk=1","THE JUNGLE Sarit Centre","4.0","(30)","Children's amusement center","·","","Closed","· Opens 10 AM Thu","Sarit Centre, Karuna Rd","·","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""An amazing place for","kids","to play while you busy yourself at the Sarit mall.""","·","+254 740 101010","","","Directions","",""
"https://www.google.com/maps/place/Vipe+Fun+Park-Ruiru/data=!4m7!3m6!1s0x182f47c2054f0145:0xc91c126e9a535d76!8m2!3d-1.138739!4d36.9647127!16s%2Fg%2F11np3p3l91!19sChIJRQFPBcJHLxgRdl1Tmm4SHMk?authuser=0&hl=en&rclk=1","Vipe Fun Park-Ruiru","4.0","(258)","Children's amusement center","·","","Closed","· Opens 9 AM Thu","Mugutha","·","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Big swimming pool, bouncing castle, and other","kids","items""","·","+254 723 821833","","","Directions","",""
"https://www.google.com/maps/place/Kids+Fun+Activities+Nairobi/data=!4m7!3m6!1s0x182f1b531cb353e9:0x252042b7259a94c9!8m2!3d-1.298515!4d36.7619412!16s%2Fg%2F11s5xls0yn!19sChIJ6VOzHFMbLxgRyZSaJbdCICU?authuser=0&hl=en&rclk=1","Kids Fun Activities Nairobi","4.8","(4)","Children's party service","·","","Open 24 hours","","Junction Mall","·","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Kids","Fun","·","+254 20 2697114","","","Directions","",""
"https://www.google.com/maps/place/Escape+Room+Kenya/data=!4m7!3m6!1s0x182f1b65b4ebceaf:0xed4177ba1dda9b09!8m2!3d-1.329988!4d36.6803992!16s%2Fg%2F11c2k98619!19sChIJr87rtGUbLxgRCZvaHbp3Qe0?authuser=0&hl=en&rclk=1","Escape Room Kenya","4.6","(189)","Escape room center","·","","·","Ngong Rd","Closed","· Opens 11 AM Thu","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Excellent design, interesting puzzles, helpful staff!""","","","·","+254 796 110706","http://www.escaperoomkenya.com/","","Website","","Directions"
"https://www.google.com/maps/place/Star+Jump+Kids+Entertainment/data=!4m7!3m6!1s0x182f13b6d9b579a1:0xba0218eb6ec400ae!8m2!3d-1.2894998!4d36.9009529!16s%2Fg%2F11mqxj6mg5!19sChIJoXm12bYTLxgRrgDEbusYAro?authuser=0&hl=en&rclk=1","Star Jump Kids Entertainment","4.8","(5)","Theme park","","","Closed","· Opens 11 AM Thu","","·","","","","","","","+254 733 338333","","","Directions","",""
"https://www.google.com/maps/place/Funscapes+Two+Rivers+Theme+Park/data=!4m7!3m6!1s0x182f3dc0bf5a3d87:0xce0e27082d26f3d0!8m2!3d-1.2090689!4d36.7962022!16s%2Fg%2F11fm6jx908!19sChIJhz1av8A9LxgR0PMmLQgnDs4?authuser=0&hl=en&rclk=1","Funscapes Two Rivers Theme Park","4.5","(2,174)","Amusement park","·","","·","QQQV+CR3, Limuru Road, Northern Bypass Rd","Closed","· Opens 9 AM Thu","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Has all fun","games",",","·","+254 707 603091","https://funscapesgroup.com/","","Website","","Directions"
